INFO  2026-04-28 20:58:57,607 [17   ] c.Infrastructure.ControllerActionInvoker - Executed action method ProductManager.Web.Host.Controllers.AntiForgeryController.SetCookie (ProductManager.Web.Host), returned result Microsoft.AspNetCore.Mvc.EmptyResult in 18.2338ms.
INFO  2026-04-28 20:58:57,761 [15   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2026-04-28 20:58:57,770 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/swagger/favicon-32x32.png - - -
INFO  2026-04-28 20:58:57,778 [17   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/favicon-32x32.png'. Physical path: 'N/A'
INFO  2026-04-28 20:58:57,779 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/swagger/favicon-32x32.png - 200 628 image/png 18.7830ms
INFO  2026-04-28 20:58:57,959 [15   ] c.Infrastructure.ControllerActionInvoker - Executed action ProductManager.Web.Host.Controllers.AntiForgeryController.SetCookie (ProductManager.Web.Host) in 376.3827ms
INFO  2026-04-28 20:58:57,959 [15   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'ProductManager.Web.Host.Controllers.AntiForgeryController.SetCookie (ProductManager.Web.Host)'
INFO  2026-04-28 20:58:57,960 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/AntiForgery/SetCookie - 200 - application/json;+charset=utf-8 437.0003ms
INFO  2026-04-28 20:58:58,717 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/swagger/v1/swagger.json - 200 - application/json;charset=utf-8 1193.9888ms
INFO  2026-04-28 20:58:58,782 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/swagger/ui/abp.swagger.js - - -
INFO  2026-04-28 20:58:58,784 [21   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.swagger.js'. Physical path: 'D:\HocTap\STTech\10.2.0\aspnet-core\src\ProductManager.Web.Host\wwwroot\swagger\ui\abp.swagger.js'
INFO  2026-04-28 20:58:58,784 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/swagger/ui/abp.swagger.js - 200 8029 text/javascript 2.0777ms
INFO  2026-04-28 20:58:58,852 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/swagger/ui/abp.js - - -
INFO  2026-04-28 20:58:58,854 [9    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.js'. Physical path: 'D:\HocTap\STTech\10.2.0\aspnet-core\src\ProductManager.Web.Host\wwwroot\swagger\ui\abp.js'
INFO  2026-04-28 20:58:58,855 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/swagger/ui/abp.js - 200 3697 text/javascript 2.4236ms
INFO  2026-04-28 20:58:59,137 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/swagger/swagger-ui-standalone-preset.js - - -
INFO  2026-04-28 20:58:59,207 [21   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-standalone-preset.js'. Physical path: 'N/A'
INFO  2026-04-28 20:58:59,207 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/swagger/swagger-ui-standalone-preset.js - 200 229223 text/javascript 70.7507ms
INFO  2026-04-28 20:58:59,512 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/swagger/swagger-ui-bundle.js - - -
INFO  2026-04-28 20:58:59,526 [21   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-bundle.js'. Physical path: 'N/A'
INFO  2026-04-28 20:58:59,527 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/swagger/swagger-ui-bundle.js - 200 1484234 text/javascript 14.0432ms
INFO  2026-04-28 20:59:12,948 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/ - - -
INFO  2026-04-28 20:59:12,949 [15   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'ProductManager.Web.Host.Controllers.HomeController.Index (ProductManager.Web.Host)'
INFO  2026-04-28 20:59:12,958 [15   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Index", controller = "Home", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Index() on controller ProductManager.Web.Host.Controllers.HomeController (ProductManager.Web.Host).
INFO  2026-04-28 20:59:12,996 [15   ] c.Infrastructure.ControllerActionInvoker - Executing action method ProductManager.Web.Host.Controllers.HomeController.Index (ProductManager.Web.Host) - Validation state: Valid
INFO  2026-04-28 20:59:12,996 [15   ] c.Infrastructure.ControllerActionInvoker - Executed action method ProductManager.Web.Host.Controllers.HomeController.Index (ProductManager.Web.Host), returned result Microsoft.AspNetCore.Mvc.RedirectResult in 0.2537ms.
INFO  2026-04-28 20:59:13,067 [21   ] vc.Infrastructure.RedirectResultExecutor - Executing RedirectResult, redirecting to /swagger.
INFO  2026-04-28 20:59:13,067 [21   ] c.Infrastructure.ControllerActionInvoker - Executed action ProductManager.Web.Host.Controllers.HomeController.Index (ProductManager.Web.Host) in 109.3071ms
